review_id,star_rating,helpful_votes,total_votes,vine,verified_purchase
R3QIN0PRYJY4ES,5,20,21,N,Y
ROGNHOXTMB338,5,17,20,N,Y
R3FV5U50DI49JQ,1,25,28,N,Y
RYQ4NUCMEYGPQ,5,19,21,N,N
R3NYC79BJA6DMW,3,30,30,N,Y
R2XSS6F2IHQT5I,1,56,63,N,Y
R211E3O62N5T4K,5,23,28,N,Y
R17T7F65VFARNJ,5,22,22,N,Y
R5FGFUF9YJLF3,5,25,27,N,Y
R3JFPDIGXNNTEE,5,75,76,N,Y
R1S5CFXFUSWJF6,5,23,25,N,Y
R3OBQCH6WY3RME,5,20,22,N,Y
R2HPLGFGJGEP0Z,4,17,25,N,Y
R3LUWDKK4I1VIV,2,22,22,N,Y
R1T2QEDUWNWMCS,5,36,38,N,Y
R1LEX7TUXK3TN5,2,35,38,N,Y
R2NF5YBT6ABL81,5,21,21,N,Y
RC4ZPZD85DPV3,1,19,20,N,Y
RXG1ISOUES33W,3,21,22,N,Y
R3JP7QK4S4C6LB,5,39,43,N,Y
RUW94VRTQF4MK,1,25,29,N,Y
R2BFTXHZ1JV7HG,5,21,21,N,Y
R2E2NPRXWFFP8M,5,22,23,N,Y
RISTIS1K6QB0C,5,59,62,N,Y
R17BR8USVQ4YP6,5,27,27,N,Y
R2LJ4P8095RDL9,4,18,20,N,Y
R9V7TUHWVDBT0,1,17,22,N,Y
R2S6Z4V60FU7VK,1,84,94,N,N
R2UFWNM1CIFG3S,2,21,22,N,Y
R2Q66Y2UUR96LQ,2,22,23,N,Y
R2M5B2JWQILMWO,3,22,23,N,Y
R2VP7N2HD4DHHV,3,29,32,N,Y
R7BDNAOEBVR8K,3,15,23,N,N
R2TQT1V2XJSAJ,5,43,45,N,Y
R3SXSJOGOJJ6PR,2,31,32,N,Y
R3JJEW0VSWS0A6,2,56,58,N,Y
R2Q6JGP6KLQGMQ,5,35,36,N,Y
R117WP13S3UTLI,1,18,23,N,N
RAEH56GNQI82K,3,30,35,N,Y
R1ARG0WHGKAIZA,5,21,22,N,Y
R1WV8LR93ZBO8H,1,20,21,N,Y
R2MMUBCSVQ6I5A,4,23,23,N,Y
RFWG71PG2109W,4,21,22,N,Y
R2JNX5T2XBZ58V,1,17,20,N,Y
R1G0HKCEM0C8Q6,5,27,28,N,Y
RMKY9TSCULX9C,1,12,20,N,Y
R57OWCL0H1PCN,2,49,62,N,Y
RIL1570GYQD59,4,24,25,N,Y
R26Q77XQKA03TG,3,128,134,N,Y
R2Y7PXML623BG8,4,42,46,N,Y
R38PISP7BRV9RW,4,19,20,N,Y
RWOLL4YH1R68,3,110,124,N,Y
R1O0P33EO8060F,5,19,20,N,Y
R7SPV3SF5VKCA,1,26,30,N,Y
R2HZLQ20TDYNA8,5,55,56,N,N
R2VZ30DL339R8B,5,25,29,N,Y
R2IZWBZAFAHHKP,2,24,24,N,N
R30DWLILGKZ83I,5,29,33,N,Y
RCW99TCEKE2E4,5,103,111,N,N
R4KQYMR3SOSQI,5,22,22,N,Y
R1EVCAEOLN4Z8P,5,29,29,N,Y
R2D68L8UD7I0BL,5,135,138,N,Y
R33IRITFYIURFV,5,33,34,N,Y
ROOZQPTKYX97Q,5,497,514,N,Y
R2TAFT1XAU9NZT,4,18,24,N,N
R2XSOBOHS8RPR4,5,20,21,N,Y
R2JYTYHBZAHF2L,5,27,27,N,Y
R7ZQ1CBXBFKBD,5,44,46,N,Y
R1G2MYY6ABARZ8,5,23,24,N,Y
R1Z2021XXQD99R,2,48,54,N,Y
R2O7R4BVA75WWT,5,71,71,N,Y
R3GQSWVBSYFHSV,5,281,286,N,Y
R1ZW3QRFPM4XAO,3,22,22,N,Y
R2BOL3KW1QSQ4K,5,27,27,N,N
RD51UCW7L2XT8,5,22,24,N,Y
R112DDYA2LNMQU,5,100,130,N,N
R1SMKUR5F7S9SU,5,20,23,N,Y
R2ZP46PE508SPK,5,81,87,N,Y
R2DAIQGW86XJZX,1,26,33,N,Y
R1O1I1LDT0TJG4,5,26,29,N,Y
R1LFDMKQM6YGGN,5,35,36,N,Y
R3HYBEPKSN0YZG,5,24,24,N,Y
R3JF0M766ZHMXU,5,22,25,N,Y
R3V8Y5X3YUU1X6,5,23,25,N,Y
R2QPJ37XB8JFMC,1,26,27,N,Y
R27KLLK3C0KFF3,5,20,21,N,Y
R2ND7R88T332OQ,5,20,22,N,Y
RFKMI8NS0VX65,5,24,28,N,Y
R24DUMUIXLRT41,5,19,20,N,Y
R2HYXOZ4EVSAS3,3,31,32,N,Y
RV0T4AO0A0RZ7,2,37,38,N,Y
R18RG5UXI10VJC,3,23,30,N,Y
RYNEZGQE8AN3L,4,28,30,N,Y
R221FN1UEFICWP,1,25,25,N,Y
RO23R9O77DEFQ,5,29,30,N,N
R31ESCZ71Q8UFD,5,24,25,N,Y
RK6PET60NZJL9,2,41,43,N,Y
RGYN8IONYQA8M,2,23,23,N,Y
R389UG747NWK3X,3,56,60,N,N
R1PEXKYAM53SU2,5,23,23,N,Y
RL97YYL6ITPX7,5,24,24,N,N
RIB939T39G68M,5,20,22,N,Y
RP3MWZFVMSS1S,3,22,23,N,Y
R3J3KF1OB7UQ0Y,1,22,31,N,N
R18A63T9BH7LG9,4,18,21,N,Y
R13NI7VYKVB5HL,5,66,69,N,Y
RKVIVMIX1TZLD,5,36,37,N,N
R1CMGM8IIW4L4L,5,26,26,N,Y
R1W1129OV28CCF,5,21,23,N,Y
R2IWZEEZJHU5RL,4,30,31,N,N
R1ZS51H87WTUTI,1,24,24,N,Y
R2428RTTYRJXCJ,5,36,37,N,Y
R2ESVT46T8ARJ9,5,21,25,N,N
R1ZH2DR3XABVL1,5,115,118,N,Y
R2XP4C91XEKT86,4,54,55,N,Y
RXC3FJTVQE517,3,50,51,N,Y
R1YZL97JIICWR4,5,42,42,N,Y
RHFTC3I5G5TOE,4,37,37,N,Y
RQHOXRF8AEL3C,5,24,24,N,Y
R3FKPQYZJ4EUTS,5,23,24,N,Y
RSOY9GA68G31L,3,23,27,N,N
R16IX27TZPQQSJ,5,23,23,N,Y
R3OQRD7G1LN4MX,1,49,53,N,Y
RUOTDI80W6NFO,1,26,31,N,Y
R1VPHG6QX0381W,5,24,27,N,Y
R1TSJZ00FDN9S0,5,21,21,N,Y
R51SEFGHW97NH,2,42,50,N,Y
RXRVSE2CN1JHC,5,31,33,N,N
R1A8MYLULJD3EJ,2,26,30,N,Y
R3VFXILARXIM4B,5,37,40,N,Y
R3584AF6STGL63,5,62,63,N,Y
R36XR83RI8HMKR,5,21,21,N,Y
R2L21CXBRMDQRK,4,22,22,N,Y
RFS3LESAWYLCW,3,22,23,N,Y
R3IL7JHPURUXHN,5,34,38,N,Y
RJGACBADPA84E,2,23,30,N,Y
R378NZ02JNQ79T,4,28,32,N,Y
R164NWJOU5QUEU,3,36,38,N,Y
R36AGS3J0LA2WO,5,219,225,N,Y
RIC7A1X6P5CA2,1,32,33,N,Y
R3C6I4H483ROPC,5,19,22,N,Y
R12NSAW5P15K9L,4,43,43,N,N
R33AT0T6568NGD,5,29,31,N,Y
R8WY92BMCHQRM,5,21,23,N,N
R3M0KVDLRA4FG,5,39,45,N,Y
RK0U0IDFXMJVZ,4,26,35,N,Y
R3P080PL4WBM9C,5,28,28,N,Y
R2WJTX6I7RW4SL,5,26,26,N,Y
RA074L2XNFWLE,5,49,51,N,Y
RVNFWIFQYYIV4,4,32,35,N,Y
R3IB9SNO5NL69N,1,14,22,N,Y
R4G48E56YG6UV,5,22,24,N,N
R1BF6PYVM9HNZD,5,22,22,N,Y
RJYCQBCN0DK8X,2,23,25,N,N
REPVXCT90ZUY8,5,22,23,N,Y
R22US95OCQM4AJ,1,39,41,N,Y
R3H82VPVKNFGFS,1,18,24,N,Y
R40TNXBY38EZC,1,65,78,N,Y
RWD2D6V2E4BY8,3,22,24,N,Y
RJ78ASLWAHEMN,5,22,24,N,Y
R2WE3AQJHBMJVJ,2,18,26,N,N
R2CYOK8780C0CT,1,61,62,N,Y
R1269S68TG77R5,5,26,29,N,Y
RTSUB40XOMIA9,5,33,33,N,Y
R15H580OXUGF6Z,5,21,23,N,Y
R32U6IXQGISTZN,1,131,153,N,Y
RUOXM3R5JLYHI,1,40,40,N,Y
R12ICD6D6T4TA7,5,34,36,N,Y
R1A2EKI7YAEAHI,5,21,22,N,Y
R27C62EFJN2DMX,5,52,53,N,Y
R18HL8OJMES6DK,5,44,63,N,Y
R3ULLTJVUW9EUX,2,19,22,N,N
R2Z5MHDB5GYDXL,2,15,21,N,Y
R28XTUXNUBQIR9,5,26,29,N,Y
R2JT6UGH00GOFS,5,21,24,N,Y
R1ZIZSFGO36N4J,5,20,23,N,Y
R34RD8TJO8TI4Z,4,21,21,N,Y
R3AUMIR9P0MCFE,1,29,32,N,N
R1JBE5G6L5G6X1,5,33,37,N,N
RXPUQRFP32MEF,5,52,54,N,Y
R3KRM14IO5QRQ4,4,24,25,N,Y
RESLER98Y7G83,3,64,68,N,Y
R2JX4LYMNQEYHH,4,23,27,N,N
R2I8PEM0BSS6FJ,5,54,59,N,Y
R174ZM9BJD26SV,1,32,36,N,N
R1E8SP6AY5YGYI,5,47,50,N,Y
R3V1X47JA58XM2,5,26,28,N,Y
RPDQQGEP6EUAE,5,26,26,N,Y
RTHQGD8PK8D01,5,20,20,N,Y
R1VGMD6X3COL6Y,5,18,24,N,Y
R1Y80SAUFIOSNZ,4,21,21,N,Y
R38XF9ZDDJ97F2,5,39,40,N,Y
R7R4T6PQQHQE5,5,22,24,N,Y
R1RD3SSHF0I9OX,4,37,41,N,Y
RQ6GL9ETRCSJU,1,20,20,N,Y
R297GV3H43MN8L,1,26,36,N,Y
R2ALS75A2MLAZT,5,20,21,N,N
R3AQKNON0TCLYN,5,39,42,N,Y
RU3EZSAF54FYN,1,18,24,N,Y
R3KO5A5WGEKSQN,5,49,52,N,Y
RQR45JOVFWXHG,3,18,21,N,Y
R2J1VA25IGJ2Q,4,20,21,N,Y
RKVUT2AWU5PWM,5,17,22,N,Y
R16BNL9RU808FS,5,23,23,N,Y
R26Z5SSK9S5ZG6,1,17,20,N,Y
R3W4RHFV75465W,5,23,23,N,Y
R3R87I9WG5XEJ5,5,70,71,N,Y
R2X63PYRM6UM8,1,20,26,N,Y
RNSOIU51193IF,5,21,22,N,Y
RSYYPTPACA7S9,4,71,75,N,Y
R2ZJYYHV5EQW4J,5,20,20,N,Y
R3SA8FQIAIHIKO,5,22,25,N,N
R2ASHLXM82PB38,5,19,22,N,Y
R2FRD86YB1OSK6,5,27,28,N,Y
R30XR4XNBTARUC,4,20,21,N,Y
R3FF4YLS2FX5DZ,5,16,21,N,Y
RSQBJ7W8V5DG0,5,17,22,N,Y
R17IJQHFV3TAXU,5,27,28,N,Y
R150LKPBHGWVDQ,5,17,22,N,Y
R1M80LBCHNQFR8,5,29,29,N,Y
R2PJ43H2OPFRET,1,56,61,N,N
R848ELLT87BDU,2,18,21,N,Y
R33D0DHQYJS5Z6,5,21,22,N,Y
R270E5C58CJ0HI,5,149,154,N,Y
R1LS1XC2X861C0,4,36,36,N,Y
R1HH9WAGKYI3FP,4,23,28,N,N
R2SHEH3TCHXGNH,5,21,21,N,Y
R1BFBQ0KVPMF6,3,17,24,N,Y
RSJEIQNU1DFTB,4,26,26,N,Y
RBKE5PFBYI4FK,5,82,93,N,Y
RSAGTJ4DTUVX4,3,23,24,N,Y
R1VVHKWEF788KS,5,35,36,N,Y
RJFC5IEP226KD,5,30,32,N,Y
R1R9SAAXW8NGFK,4,20,22,N,Y
R1KD551LETPQ0G,3,48,50,N,Y
R194RLI0Z8GG52,1,23,27,N,Y
R16JCJK26P1ZZX,3,37,40,N,N
R34NWPU0BDRZOW,4,21,24,N,N
R10PXJAXW8IRAV,5,23,24,N,Y
RCRIZCQPT0TLU,5,19,23,N,Y
R14XW9IBCHNCG,3,21,21,N,Y
R1P2MUENT9JTB8,5,32,34,N,Y
R21UV5K66Q2UJJ,5,23,24,N,Y
R1WO2OI9HHNZCG,3,20,20,N,Y
R110ZVK9X5BZ6T,4,21,21,N,Y
R2EMMYM5CLKPVQ,1,118,125,N,Y
R15B6X83PHF8KW,5,56,56,N,Y
R12INHSQEAK8L8,5,39,44,N,N
R3GG6Q1OPDGF39,5,34,34,N,Y
R7PGVWY5HGVTO,5,36,40,N,Y
R3UKQTDYIOFCWB,5,52,60,N,Y
R29PC8VZGCCKME,2,34,36,N,Y
R32YV3L3D82IJW,4,27,28,N,Y
R2PA5Y8Q3V04A2,5,30,32,N,Y
RCJAOU9RNHFVB,1,20,22,N,Y
R1HQ4VGMI75EL4,4,42,45,N,Y
R35M8Q0M573PHT,3,22,23,N,Y
RSWAFNKHXRSNL,5,24,31,N,Y
R1SHDLLROYWD0H,5,26,26,N,Y
R5KGEJURDLBL5,5,40,42,N,Y
R2NM1JK0G91TWZ,5,36,36,N,Y
R378TUGPYR392V,5,19,23,N,Y
R3PPKI98QLL9JB,5,47,49,N,Y
R18VM6KY3TJS9M,3,27,29,N,Y
R5W75VLO8OMB7,5,56,56,N,Y
R1CNF2PN8UF313,5,28,28,N,Y
RF790XRF2D4D7,2,21,22,N,N
R1CI12CA6QGPVI,2,36,40,N,N
R14GV78VKZH8IC,4,18,20,N,Y
R2VYRSEM5NYRHZ,1,34,38,N,Y
R263KJ39O9M1FP,5,21,21,N,Y
RT8RTJBP9E3XI,5,45,45,N,Y
R1CMIT3PXQZB2G,5,78,83,N,Y
R2LMM2VC7202JR,5,64,65,N,Y
RCU5M9NCL1XJR,5,21,22,N,Y
R1MP3EEHYTULGX,3,39,40,N,Y
R2ZT6U1ZP4GM17,4,38,42,N,Y
R3Q68P7QNNSW4P,5,30,32,N,Y
R5EG6TEVDEZ50,5,51,57,N,Y
RE67DK65TR03B,4,22,23,N,N
R4H370N9SF6FC,5,18,21,N,N
R3LUXK0OX2BJB3,4,35,35,N,Y
RYYB925NCZD70,5,30,31,N,Y
R170KT6LOU53KU,5,22,22,N,Y
R1Y6ZF9YM88THD,4,25,26,N,Y
R3FXXNJN4DRZNR,3,36,36,N,N
ROF3YCARU5GTM,5,102,105,N,Y
R19YS6KSGZ21MF,4,38,41,N,Y
R354S631AGDZNZ,5,82,83,N,Y
R2UFAR57GWWZRR,5,32,33,N,Y
R30JYDAWGE7EFX,2,31,35,N,Y
R1J6LHJSD20993,4,25,30,N,Y
R12SLP1BFA1J9K,5,62,63,N,Y
R17LLHW966H0AA,1,62,64,N,N
R1IJYXUWRG4WJ7,5,29,29,N,Y
R3BP6CX77T1WXG,5,39,41,N,Y
R2SD8BPTRNJLID,5,49,55,N,Y
R7C7HNVC4HC1F,4,45,50,N,N
R1W6NRWTG4UIQ0,5,48,50,N,Y
RWJ7ULLGKU01N,5,21,28,N,Y
R3QDIFC4G0CGLK,5,65,69,N,Y
R62EMR70UBDH0,5,30,30,N,Y
R35HQD34JQ8NW5,1,32,33,N,Y
R3N3H5HZRCASAM,5,28,29,N,Y
R2QOMIZJJYTD9S,5,37,38,N,Y
R2URAYDVCTFJ8S,5,25,26,N,Y
RRKPVH4QM3CC9,4,20,22,N,Y
RAS1E1XYXPMEG,5,41,42,N,Y
R2EE00JXDN6LZI,1,35,38,N,Y
RE2DXPYPI72FU,4,20,21,N,Y
R37O6684E9I08X,5,22,24,N,Y
RNE50HAR5CIY8,3,29,29,N,Y
RBFMQ9HSCIYPI,4,23,26,N,N
R63JL2GY4F94S,3,24,25,N,Y
R3DD1SL7BSC4CR,1,88,90,N,Y
R3LDVCF5YI4LQ6,5,24,24,N,Y
RT6UVGGCG750H,5,26,29,N,Y
R34WLZTABW8GDU,5,40,40,N,Y
RCRO8JC22RGN3,5,23,25,N,Y
R3QDVFKWN6D6Z1,5,46,46,N,Y
R2K0CLZGBI5IGK,5,49,50,N,Y
RO561PZ6PJ7ZA,5,29,29,N,Y
R3A3OCWVHF3VNL,5,30,33,N,Y
R2ARMF6QGACH43,3,30,31,N,Y
R2ZILYIJTBM9BP,5,71,71,N,Y
R2I5SD4QI75Z2R,5,37,41,N,Y
RSP1LLPK8II0D,4,24,24,N,Y
R3IGCKZH1X0YA,1,47,50,N,Y
R3QQU38IX29MUA,5,178,184,N,N
R3C5U3IHPT9SL6,4,31,32,N,Y
R1RARLWG5FRFA5,3,18,22,N,Y
R3EWIBV0L0CJMZ,5,29,34,N,Y
RVLVGFR6XE4DL,4,21,21,N,Y
R1F3G6AKFJ58BC,5,22,24,N,Y
R26BS90KIZXVMV,5,49,51,N,N
R1EYLJ3K75LNMM,2,23,24,N,N
RFBR847AU9ZLP,5,55,68,N,Y
R3UVSRIFA7LW25,5,34,35,N,Y
R1QQWVNK2VMGF8,5,29,31,N,Y
R3TKXES630A0EY,5,19,20,N,N
R1FMF9O2WF26PN,3,23,28,N,Y
R2UZ2MBDPU6NGP,5,24,24,N,Y
RTV2O1G8917M7,5,77,80,N,Y
RSB8BXA9M3J9W,2,33,33,N,Y
R27UPGIW87YJPB,1,17,23,N,Y
R3CAKQEM7EIBUL,3,23,26,N,Y
R2V7F89VOC4CHX,5,20,23,N,N
REZYHTUX9CW7W,5,17,20,N,Y
RVZ4DLYNRWX8V,4,49,60,N,Y
R15QW918WL97Y7,4,38,48,N,N
R80XULGZGV77O,2,30,36,N,Y
R1YDSRFHPVKS9B,1,18,20,N,Y
RWJQ0PHYCI10H,4,40,48,N,Y
R1TY9W3QFMCDW8,4,25,26,N,Y
R29SVWWKAR3KSR,2,45,49,N,Y
R20WL0KKDL28MB,4,19,21,N,Y
R2G8CGJ2ZQTMV4,5,33,33,N,Y
RRJ2EFAVXZJPW,5,76,81,N,Y
R23S5X35JAMC7I,4,18,20,N,Y
R2ZQJEF6SLG645,1,48,51,N,Y
R1PAQ6DAZL7SHD,5,36,37,N,Y
RQ4DNIDXNAS30,3,27,27,N,Y
R3S1L1YV9B8VN5,3,48,55,N,Y
R2MC2H34SU8UZ7,2,20,21,N,N
R3HMAEEJ4H8TXP,1,28,29,N,Y
R38S6ZUKKLPR4S,4,17,23,N,N
R3I35RBSIEQL7C,4,51,51,N,Y
R3OFEOJ3CS1MB,1,43,47,N,Y
R5GED0R2I8HHE,5,16,20,N,Y
R2BAKHYE55ZDN1,5,38,41,N,Y
RJFDZ1Y4NCQM8,1,85,86,N,Y
RSNPBH8TI4OMK,1,23,28,N,Y
R3IX8S5VK9HWN8,3,20,24,N,Y
R35JBB9NYZPBB2,2,28,29,N,Y
R3GYS225XIZHH1,3,31,35,N,N
R2SYWG7O6RDL7R,4,24,26,N,Y
R1A4VCQSND4WV,4,65,71,N,Y
R1T205XNMDKX45,1,19,27,N,Y
RNLK7F8X4G22R,5,20,20,N,Y
R3DCV9VOV9AV2N,1,27,27,N,Y
R2AKI5TAWLQTLD,3,51,54,N,Y
R39GSIM78X88IP,5,49,50,N,Y
ROYMBUM1EY48H,3,23,23,N,Y
R1KKVKNCWY7ZCW,5,59,63,N,Y
R14RJEGIYCRR0T,1,37,39,N,Y
R12PN5Z5N3FOVX,3,22,26,N,N
RDT9V9P61YIO0,4,27,29,N,Y
ROLKZFOZ567Q1,5,79,80,N,Y
R28K3LBQ4ZC6PU,2,20,21,N,N
R35G46PSGJTKMQ,5,34,35,N,Y
R3W0JJVQU97ULF,5,210,219,N,N
R196N9W9HMEFCT,4,23,24,N,Y
R2DWWBZ5R3L329,5,31,32,N,Y
R3C3PYQJ1PIVZX,1,25,35,N,Y
R2OALCO6P0PKES,2,38,39,N,Y
R1FFKT80DT162B,1,69,74,N,Y
R2DFTP7BN45UM8,1,20,23,N,Y
R319X88TBTWIDU,1,43,44,N,Y
R2JT7Q3FULPFT8,2,19,20,N,Y
R2KR46UHULNCTW,5,20,21,N,Y
R1W6WAUYWEBN1K,1,159,162,N,Y
RSE7EWE3K9J34,2,27,28,N,Y
R1W45KH2YFZY2H,4,19,22,N,Y
R2I4JISAD4EHMF,1,20,21,N,Y
RFE390AUPTLK3,4,19,20,N,Y
R1EXXJNDNIAJ4Z,2,25,26,N,Y
R1BDBMC85PF1AR,1,59,63,N,Y
RH4NFMKODNA6W,1,26,27,N,Y
RC6KOCC6LYU1L,4,18,21,N,Y
R3AB7G6J103857,2,25,37,N,Y
RMBV6CDM5AWP0,1,15,24,N,N
RKFV1TEJNMZ3V,2,21,24,N,N
R349YW7SHXUPH2,5,17,20,N,Y
R1I0CDG8ME8EVP,5,17,20,N,N
R2JABPFIFR9GR6,5,22,24,N,N
R10SD85N5IT7DL,2,22,23,N,N
R23D79RQ8RMICB,3,17,22,N,Y
R32CZVFMDI8ZKQ,1,18,22,N,Y
R36G3VYZ74ZQSY,3,24,25,N,Y
R1H1DPBDM4J6YQ,1,22,28,N,Y
R2NPKS8XWQ2L3B,4,28,32,N,Y
RBB1SQ21FG5YV,5,28,29,N,Y
R1I4ETK31CXGLN,5,42,44,N,Y
R2A956CA7ZL7SH,1,23,23,N,N
R1DNTCELXY9116,5,26,27,N,Y
R1U2MDZE9RRKFR,1,21,22,N,Y
R1BUL5PWEMY3GN,5,21,21,N,Y
RV2G4GZLCM8X5,5,24,26,N,Y
R1XIVDI11REK1H,5,28,29,N,Y
R3FWBX2AV1JP8P,1,26,30,N,Y
R2K6OD5D1RLTIV,5,21,29,N,Y
R3OP6XRA28JBFK,5,20,22,N,Y
R5CUCSPJPTB36,5,22,22,N,Y
R28F1QDTWT3RL,5,47,47,N,Y
R3VFXXW5BQVMJG,1,53,56,N,Y
RERV1DL9DR8JI,1,19,21,N,Y
R4Q1HOH6V5HUX,1,17,21,N,Y
R3N93FIJ5XC0IK,2,19,20,N,N
RF3755GP7QH4X,5,24,26,N,Y
R1BTZ0APBZ7LQA,2,107,115,N,Y
RDC6AHLYQH9SJ,3,17,24,N,N
R35SOY2W02JTUU,5,26,28,N,Y
R282KGP3GCJ9N7,5,21,21,N,N
R3OIILJZE7QZWJ,4,49,56,N,Y
R1U8M5WJNR11KN,4,21,22,N,Y
R2U15DUFWJ8J20,1,20,20,N,Y
RK0UERZAERTXH,5,22,25,N,Y
R2WBMWTSEVF5IO,2,22,23,N,N
RQWUQIF2EEELP,3,61,67,N,Y
R1NXXXY3JSCCDH,1,28,38,N,Y
R1M31R2IFIWEJG,1,24,25,N,Y
R1S2MN8K9OFHN7,1,25,27,N,Y
R6B3ZMWZD8ERW,5,24,28,N,Y
R710ZL27G8OCI,1,35,38,N,Y
R1J2ZN0WWVUJGR,2,22,22,N,N
RLZ08K43NOOOC,5,25,26,N,Y
R1PM3BBL4ZRKW,5,19,27,N,N
R1HSH3YE3QYGY8,5,80,85,N,Y
R1L2WDC0HGAA2D,1,17,20,N,Y
RYUY2XW3C2K64,5,23,23,N,Y
RTMJHL17EXF5,1,29,30,N,Y
R2IMOROLHQ9G95,5,126,138,N,Y
R8H8ZBAWUM8DL,3,117,120,N,Y
R17UST259DODNW,5,30,30,N,N
R1PJA18QQVF4ZN,4,24,27,N,Y
R2L90G47P8ZJK7,5,25,25,N,Y
R8K7YGZ87I916,2,22,27,N,N
R2SABI9DMLGBNR,1,51,54,N,Y
R3C12QI53V0MZT,5,31,33,N,Y
RQF1UVZF3MUMA,1,57,87,N,N
R3TH8PNDPCD36R,3,21,22,N,Y
R15A63SWINESDA,1,34,40,N,Y
R12RYGX2GVBYHO,1,23,23,N,Y
R32PH18DZUG4GC,4,20,20,N,N
R2CPLSBVJAVXYF,4,24,24,N,N
R3DLI4TW23LARC,4,18,24,N,Y
R2PVBCEVNXTDVB,5,29,31,N,Y
RO9HDYA0ZFLAP,1,225,268,N,Y
RH52VVCPL2XJ8,4,42,42,N,Y
R2LWZF1NSDWB2M,3,37,38,N,Y
R11RZE9XIY61ZQ,4,36,51,N,Y
R1OGM9XTA23WAI,4,23,24,N,Y
R1FPIMYDBOI29S,5,25,26,N,Y
RNU34HPQHY0SQ,3,24,24,N,Y
R1BM2VWDVJLTRO,5,57,58,N,Y
R30662Y0T6VEUU,5,27,33,N,Y
R1ZNRSQMQ4UHAS,4,60,63,N,Y
R1AUR80CUNJL76,3,18,22,N,Y
R1EC079E5WEG95,2,72,73,N,N
RC34EEKJT6V7E,5,24,24,N,Y
RE3FNOJ4SL6CG,5,20,20,N,Y
R121F53BAH442Y,5,39,39,N,Y
R1OCTVVGB6M3Z6,5,210,252,N,Y
R16V7NMCUT3HP8,1,28,29,N,Y
R3U2BVEK1XXX4N,4,19,20,N,Y
R3H425WI6FGFB5,5,33,35,N,Y
R2PGWTQKMRGKNE,1,30,31,N,Y
R2E5R8DPIT35D4,4,67,72,N,Y
RMCD70ZFKO6JK,5,87,90,N,Y
RDXSV3ZRDH5Z5,5,89,94,N,Y
R2QQWAZWRI3KZN,1,23,25,N,N
R24CMTI4IL85RB,1,36,42,N,Y
R3PHQOC1OX78H9,3,33,37,N,Y
R3OHXCKOW46G3D,5,22,25,N,Y
R3BAJ6FPHSIJNG,2,84,86,N,Y
R1LHGH47L6I25Y,5,29,33,N,Y
R1I6U4TSX94U6I,3,44,54,N,N
RAVMMLAMJUA08,5,37,37,N,Y
R3Q97WI1AXEVK2,1,19,20,N,Y
RJQ6II2E1YKY8,5,17,20,N,Y
R3RVRLEOJ7XX2E,5,26,26,N,Y
R2U7WY8LKROTRG,1,21,27,N,Y
R234ODXY61JDA7,4,19,21,N,Y
R178ASODV7EXXZ,2,22,22,N,Y
RTMKJZEHPH1PF,5,42,43,N,Y
R1HSZTRMPAS3S4,1,62,65,N,Y
R1Y2TQUXAJS4WI,2,47,49,N,Y
RU410BNAL5YF3,5,31,32,N,Y
R3J1RZVYG8RNEK,1,21,21,N,Y
R2DRNOA1VCTZZA,5,31,34,N,Y
R16SG361RUZFC1,3,25,25,N,Y
R1RVLTEARM6AGI,1,19,20,N,Y
R260IO23OP95UO,1,19,24,N,Y
R3FJ492HGRVPUY,5,21,24,N,Y
R18F1DDL2IMFXZ,4,33,33,N,Y
R2Q3WTXFLPRHB0,5,57,62,N,Y
R1TD7KTIFCCZSK,5,57,62,N,Y
R1PP344LURYHP4,4,63,64,N,Y
R2PBCLY6UFYCIA,2,32,34,N,Y
R3DUEZ41P0T716,5,30,32,N,Y
R3BPI0OIVXIHV9,3,136,140,N,Y
RI79CH9OW2VRZ,2,26,28,N,Y
R8ZU7CNZ9PFNN,1,72,79,N,Y
R2QGKWDMTWHRG3,5,17,25,N,Y
R8NCF36F55J1A,1,18,20,N,Y
R1DIEIGWCDK5Q8,2,35,37,N,N
RF1YGAANLUG1U,4,18,20,N,Y
R3E222ULFBBJP6,5,27,27,N,Y
RNK22HJXJIXSP,5,57,61,N,Y
R1MF48XXYSK1W2,3,21,22,N,Y
R3D4YDQX7NIM4Q,4,72,74,N,Y
R361N4CA4EHPM5,3,39,45,N,Y
R2IY6PLP2BS9NY,5,51,59,N,Y
R2LAM7TIRTPMZ7,5,19,20,N,Y
R1IEEILEYCWS5X,3,22,25,N,Y
R1O0QTARMZ7400,5,20,23,N,Y
R25KORI21E9MUV,4,14,20,N,Y
RIRFRT9FKJM6W,5,23,23,N,Y
R2QPO23ZJVEWYT,5,37,39,N,Y
RG45BRQIC4U6S,5,22,23,N,Y
R1UMJ1M2TTQVX6,1,18,20,N,Y
R3I48Q55RJ2QEH,3,23,24,N,Y
R3EGDFV1DXPH88,1,16,20,N,Y
RMSEYU3BHUQJT,5,33,34,N,Y
R2BEKA1UJY90V2,5,48,54,N,Y
R2NDMGD5SJSRJN,5,57,62,N,Y
R37GTKN38GV2UJ,5,18,20,N,Y
R1HXCWI6B9FH8K,5,24,27,N,N
R50KL3HO37QDM,1,18,22,N,Y
R2OC2KQOG58RU,5,26,29,N,Y
R2QOH43WYZKCBZ,5,29,29,N,Y
RNQ509KP5JPZT,1,20,37,N,N
